osm_id,destination,category,name,lat,lon,tourism,amenity,historic,leisure,railway,stars,cuisine,website,opening_hours
2833301099,Sevilla,food_beverage,Hotel Maestranza,37.3874424,-5.9961034,,restaurant,,,,,,,
2834445296,Sevilla,food_beverage,Casa Plácido,37.3860704,-5.9894636,,restaurant,,,,,,,
2834553529,Sevilla,food_beverage,Pizzería Re Pomodoro,37.3758469,-5.9971546,,fast_food,,,,,pizza,,
2848903495,Sevilla,food_beverage,Bodega Mi Serrania,37.3754614,-6.002591,,bar,,,,,,,
2883813903,Sevilla,food_beverage,Restaurante Buda,37.4060939,-5.9344888,,restaurant,,,,,chinese,,
2883814905,Sevilla,food_beverage,El Manijero,37.388939,-6.0014681,,restaurant,,,,,,,
2883816502,Sevilla,food_beverage,Bar-Restaurante Sancho Panza,37.373573,-5.9960069,,restaurant,,,,,regional,,
2883816503,Sevilla,food_beverage,Mesón de Juan,37.3864933,-5.9691009,,restaurant,,,,,regional,,
2883816601,Sevilla,food_beverage,Serranía de Cádiz,37.3729555,-5.9682125,,restaurant,,,,,regional,,
2883817101,Sevilla,food_beverage,El Gallo Negro,37.3861655,-5.9960415,,restaurant,,,,,,,
2883817201,Sevilla,food_beverage,Sierra de Huelva,37.3873413,-5.965671,,restaurant,,,,,regional,,
2883817501,Sevilla,food_beverage,Cafeteria Grupo Parqueflores I Fase,37.4138,-5.96587,,restaurant,,,,,regional,,
2907064775,Sevilla,food_beverage,Mike´s Burguer,37.4066092,-5.9726768,,restaurant,,,,,burger,,
2907068606,Sevilla,food_beverage,Los Dos Hermanos,37.4069085,-5.9727289,,bar,,,,,,,
2916393907,Sevilla,food_beverage,Bilio's,37.4076808,-5.9329704,,fast_food,,,,,,,
2917229434,Sevilla,food_beverage,Ishbiliya Doner Kebab,37.3612248,-5.985921,,fast_food,,,,,kebab,,
2917229437,Sevilla,food_beverage,The Good Burger,37.3818853,-5.9953559,,fast_food,,,,,burger,,
2918724288,Sevilla,food_beverage,Cerveceria Emilio,37.3767008,-5.997457,,bar,,,,,,,
2938519144,Sevilla,food_beverage,Unknown,37.325256,-5.9261141,,cafe,,,,,,,
2948944711,Sevilla,food_beverage,Café Tartessos,37.3477937,-5.9834155,,cafe,,,,,,,
2948944712,Sevilla,food_beverage,Cervecería Los Bermejales,37.3483229,-5.9835481,,bar,,,,,,,
2948957692,Sevilla,food_beverage,Cafetería-Bar EME'S,37.3473629,-5.9833131,,cafe,,,,,,,
2948957693,Sevilla,food_beverage,Infanta Sevilla,37.3471706,-5.9832631,,bar,,,,,,,
2948961435,Sevilla,food_beverage,Horno de San Tomás,37.3461621,-5.9830355,,cafe,,,,,,,
2957415598,Sevilla,food_beverage,Burger King,37.4010558,-5.9257114,,fast_food,,,,,burger,,
2961169785,Sevilla,food_beverage,"Casa Salva ""El Rondeño""",37.3776943,-6.0089788,,bar,,,,,,,"Mo,Tu,Th-Su 12:00-16:00,20:00-00:30"
292285064,Sevilla,attraction,Monumento a Cristóbal Colón,37.3834693,-5.9879112,artwork,,memorial,,,,,,
365753223,Sevilla,attraction,La Inmaculada Concepción,37.3851436,-5.9921019,,,memorial,,,,,,
643085777,Sevilla,attraction,Cruz de la Cerrajería,37.3851925,-5.9884558,artwork,,wayside_cross,,,,,,
643085795,Sevilla,attraction,Velázquez,37.3930567,-5.9958549,artwork,,memorial,,,,,,
747693261,Sevilla,attraction,Sala de exposiciones Santa Inés,37.3932857,-5.98966,museum,,,,,,,,
844175401,Sevilla,attraction,Castillo de San Jorge,37.385718,-6.0031675,museum,,archaeological_site,,,,,,
900836304,Sevilla,attraction,Mirador de Santa Brígida,37.4115475,-6.0415774,viewpoint,,,,,,,,
929920365,Sevilla,attraction,Unknown,37.3115804,-5.9806968,viewpoint,,,,,,,,
938364356,Sevilla,attraction,Unknown,37.3821668,-5.9459637,,,monument,,,,,,
1103815789,Sevilla,attraction,Unknown,37.3969596,-5.9940661,,,monument,,,,,,
1103815795,Sevilla,attraction,Nuevas columnas de La Alameda,37.4002357,-5.9936069,,,monument,,,,,,
1103815801,Sevilla,attraction,Unknown,37.3969681,-5.9941476,,,monument,,,,,,
1103815805,Sevilla,attraction,Nuevas columnas de La Alameda,37.4002288,-5.9935329,,,monument,,,,,,
1308942334,Sevilla,attraction,Antiqvarivm,37.3929572,-5.9921569,museum,,,,,,,https://icas.sevilla.org/espacios/antiquarium/informacion-general,"Mo off; Tu-Sa 10:00-20:00; Su,PH 10:00-14:00"
1341951569,Sevilla,attraction,Unknown,37.3905137,-5.9884582,artwork,,,,,,,,
1343127174,Sevilla,attraction,Unknown,37.3845278,-5.9934759,artwork,fountain,,,,,,,
1343151998,Sevilla,attraction,Monumento a Daoíz,37.3948535,-5.9970111,artwork,,memorial,,,,,,
1343637860,Sevilla,attraction,El Cid Campeador,37.3796997,-5.9891063,artwork,,memorial,,,,,,
1345316690,Sevilla,attraction,Sala Exposición Santa Clara,37.3999019,-5.9953091,museum,,,,,,,,
1349162570,Sevilla,attraction,Unknown,37.3987457,-6.0076942,,,archaeological_site,,,,,,
1350070729,Sevilla,attraction,Ombú de Colón;Arbol Monumental,37.3980296,-6.0080652,attraction,,,,,,,,
1402292111,Sevilla,attraction,Estatua a la Torta de Aceite,37.3876214,-6.0457322,artwork,,,,,,,,
1519667050,Sevilla,attraction,El Giraldillo,37.3853029,-5.9930173,,,memorial,,,,,,
1519700020,Sevilla,attraction,Aníbal González,37.3767507,-5.9877646,artwork,,memorial,,,,,,
1590173136,Sevilla,attraction,El Nacimiento del Hombre Nuevo,37.427504,-5.992813,artwork,,memorial,,,,,,
1623983835,Sevilla,attraction,Puerto Gelves,37.3397875,-6.0234773,,,,marina,,,,,
1704087283,Sevilla,attraction,Plaza de América,37.3715419,-5.9873394,,,monument,,,,,,
1714881306,Sevilla,attraction,Plaza de toros de Sevilla,37.3859462,-5.9991691,museum,,,,,,,,
1850213183,Sevilla,attraction,Estatua Hermanos Reyes,37.3869917,-6.0498866,,,memorial,,,,,,
1888694030,Sevilla,attraction,Unknown,37.413304,-5.988338,,,memorial,,,,,,
1936821099,Sevilla,attraction,Monumento a Blas Infante,37.4084291,-5.9498087,,,memorial,,,,,,
1957183026,Sevilla,attraction,Monumento al jubilado,37.3927317,-5.9701667,artwork,bench,memorial,,,,,,
2027698663,Sevilla,attraction,Unknown,37.3745475,-6.042479,,,memorial,,,,,,
2153811979,Sevilla,attraction,Monumento al toreo,37.3890729,-6.0316103,,,memorial,,,,,,
2159510906,Sevilla,attraction,Restos arqueológicos,37.41482,-5.9192479,,,ruins,,,,,,
2159511497,Sevilla,attraction,Restos arqueológicos.,37.4149138,-5.9195899,,,ruins,,,,,,
2165262933,Sevilla,attraction,Curro Romero,37.3852817,-5.9985174,artwork,,memorial,,,,,,
2190390863,Sevilla,attraction,Atomium 1/50,37.390702,-6.0034166,,,memorial,,,,,,
2319927996,Sevilla,attraction,Monumento a Miguel de Cervantes,37.3893514,-5.9939562,artwork,,memorial,,,,,,
2343686671,Sevilla,attraction,Triunfo de Nuestra Señora del Patrocinio,37.3849024,-5.9926788,artwork,,memorial,,,,,,
2343686674,Sevilla,attraction,Placa a Luis Cernuda,37.384355,-5.9906244,,,memorial,,,,,,
2343686951,Sevilla,attraction,Cruz del Juramento,37.385007,-5.9932242,artwork,,wayside_cross,,,,,,
2343687022,Sevilla,attraction,Una Ave María,37.3857729,-5.9916715,attraction,,memorial,,,,,,
2444419824,Sevilla,attraction,Unknown,37.4028882,-5.9998729,viewpoint,,,,,,,,
2448089932,Sevilla,attraction,San Juan Bosco,37.3969267,-5.9813598,,,memorial,,,,,,
2478249154,Sevilla,attraction,Museo del Baile Flamenco,37.3889491,-5.9911333,museum,,,,,,,https://www.museoflamenco.com/,
2618548107,Sevilla,attraction,Monumento a Murillo,37.3926431,-5.9994758,artwork,,memorial,,,,,,
2653644649,Sevilla,attraction,"Aula de la Naturaleza ""Laguna Fuente del Rey""",37.3100847,-5.9798201,,,,park,,,,,"Mo,Tu 10:00-21:00; We-Fr 08:00-21:00; Sa,Su 09:00-17:00"
2683222707,Sevilla,attraction,Unknown,37.3942225,-5.9311721,,,,dog_park,,,,,
2730776899,Sevilla,attraction,Esfera conmemorativa de la Primera Vuelta al Mundo,37.3799625,-5.9970997,,,memorial,,,,,http://sevilla.2019-2022.org,
2912620683,Sevilla,attraction,Monumento a Juan Pablo II,37.3860556,-5.9919542,,,memorial,,,,,https://sevillapedia.wikanda.es/wiki/Monumento_a_Juan_Pablo_II_%28Sevilla%29,
3149527769,Sevilla,attraction,José Manuel Chamorro,37.3953272,-5.9993089,gallery,,,,,,,,
3183265847,Sevilla,attraction,Unknown,37.3910146,-6.0040339,artwork,,,,,,,,
3467486962,Sevilla,attraction,El Pensador,37.3100019,-5.9350939,,,monument,,,,,,
3514314902,Sevilla,attraction,Moscow&Artspirits.,37.3971381,-5.9916693,artwork,arts_centre,,,,,,https://www.MoscowArtSpirits.com,20:00-02:00
3517600287,Sevilla,attraction,Unknown,37.4073309,-5.9959307,,,,marina,,,,,
3521472844,Sevilla,attraction,Hórreo,37.4187011,-5.9960049,,,monument,,,,,,
3523081610,Sevilla,attraction,"Puente del Alamillo, estribo del puente",37.4133602,-5.9918138,viewpoint,,,,,,,,
3547514885,Sevilla,attraction,Antepecho Puente de Triana,37.3859481,-6.003121,,,ruins,,,,,,
3575858320,Sevilla,attraction,Unknown,37.398446,-6.0058542,viewpoint,,,,,,,,
3709442338,Sevilla,attraction,Homenaje a Los Morancos,37.3782991,-6.0091798,,,memorial,,,,,,
3717549161,Sevilla,attraction,Placa homenaje a Isabel Pantoja,37.3786066,-6.0085809,,,memorial,,,,,,
3730241143,Sevilla,attraction,Estatua a El Bombita,37.3777622,-6.0454173,,,memorial,,,,,,
3749107337,Sevilla,attraction,Monumento a Clara Campoamor,37.3898422,-5.99135,artwork,,memorial,,,,,,
3760596348,Sevilla,attraction,Caracol,37.3910203,-5.9924079,artwork,,,,,,,,
3765829022,Sevilla,attraction,Monumento a Pastora Imperio,37.3919342,-5.9955517,artwork,,memorial,,,,,,
3769204480,Sevilla,attraction,Unknown,37.3844737,-5.9934879,artwork,,,,,,,,
3769204483,Sevilla,attraction,Unknown,37.3845061,-5.993411,artwork,,,,,,,,
3769204486,Sevilla,attraction,Unknown,37.3845503,-5.9935396,artwork,,,,,,,,
3769204487,Sevilla,attraction,Glorieta Americanista Luis Navarro Garcia,37.384583,-5.9934613,artwork,,,,,,,,
3773500554,Sevilla,attraction,Columnas romanas,37.3882401,-5.990514,,,ruins,,,,,,
3790471190,Sevilla,attraction,"Fuente de Híspalis, Puerta de Jerez",37.3824524,-5.9934302,artwork,,,,,,,,
3790471462,Sevilla,attraction,Unknown,37.3844024,-5.9933668,artwork,,,,,,,,
3790471467,Sevilla,attraction,Unknown,37.3846721,-5.9935444,artwork,,,,,,,,
3800878258,Sevilla,attraction,Monumento a Don Juan Tenorio,37.385503,-5.9876087,artwork,,memorial,,,,,,
3800878343,Sevilla,attraction,Unknown,37.3851042,-5.9886464,,,memorial,,,,,,
3814289959,Sevilla,attraction,Giraldillo,37.3861888,-5.9925535,,,memorial,,,,,,
3826639855,Sevilla,attraction,Plaza Nueva,37.3886548,-5.9958699,attraction,,,,,,,,
3829771672,Sevilla,attraction,Unknown,37.3771183,-5.9863769,artwork,,,,,,,,
3829771676,Sevilla,attraction,Unknown,37.3771868,-5.986418,artwork,,,,,,,,
3829771689,Sevilla,attraction,Unknown,37.3773232,-5.9864998,artwork,,,,,,,,
3829771691,Sevilla,attraction,Unknown,37.3773888,-5.9865394,artwork,,,,,,,,
3829771699,Sevilla,attraction,Unknown,37.3777478,-5.9870971,artwork,,,,,,,,
3829771702,Sevilla,attraction,Unknown,37.3777608,-5.9871877,artwork,,,,,,,,
3856391485,Sevilla,attraction,Unknown,37.3845927,-5.9892706,,,memorial,,,,,,
3859792068,Sevilla,attraction,Monumento a Fray Serafín Madrid,37.3815557,-5.9661083,artwork,,memorial,,,,,,
3923539712,Sevilla,attraction,Museo Naval Torre del Oro,37.3824327,-5.996256,museum,,,,,,,,
4084976832,Sevilla,attraction,Monumento a la Condesa de Barcelona,37.3857277,-5.9992182,artwork,,memorial,,,,,,
4085143497,Sevilla,attraction,Monumento a los Marineros Voluntarios,37.3755053,-5.9912973,artwork,,monument,,,,,,
4092270199,Sevilla,attraction,Momuento a Carmen,37.3853951,-5.9992817,artwork,,memorial,,,,,,
4092270200,Sevilla,attraction,Pepe Luis Vázquez,37.3851364,-5.9990796,artwork,,memorial,,,,,,
4092270440,Sevilla,attraction,Antonio Mairena,37.3867207,-6.0010149,artwork,,memorial,,,,,,
4095977530,Sevilla,attraction,DIWAP Design and Gallery,37.3973322,-5.9912458,gallery,,,,,,,https://diwapimagen.com/,
4156135466,Sevilla,attraction,El Carambolo,37.3931284,-6.03749,,,archaeological_site,,,,,,
4159112408,Sevilla,attraction,Circulo Mercantil E Industrial,37.3904297,-5.9942824,attraction,,,,,,,,
4161820389,Sevilla,attraction,Museo Histórico Militar,37.3782843,-5.9874538,museum,,,,,,,,Mo-Fr 09:30-14:00; Sa 10:00-14:00; PH off; Aug off
4170104096,Sevilla,attraction,Molino de San Juan de Teatinos,37.3594368,-5.9514726,,,ruins,,,,,,24/7
4199199117,Sevilla,attraction,Almeda de Hércules,37.4002414,-5.9935891,,,monument,,,,,,
4218846233,Sevilla,attraction,Unknown,37.3927437,-5.9968559,,,memorial,,,,,,
4294355886,Sevilla,attraction,Monumento a Santa Ángela de la Cruz,37.3926312,-5.9902483,artwork,,memorial,,,,,,
4294355887,Sevilla,attraction,Monumento al Niño Ricardo,37.3917978,-5.989749,artwork,,memorial,,,,,,
4341484983,Sevilla,attraction,Studebaker,37.3902925,-5.9951369,artwork,,,,,,,,
4345258294,Sevilla,attraction,Torre del Oro,37.3824025,-5.9963156,viewpoint,,,,,,,,Mo-Fr 09:30-18:45; Sa-Su 10:30-18:45
4361742010,Sevilla,attraction,Unknown,37.3930565,-5.9863074,artwork,,memorial,,,,,,
4383576392,Sevilla,attraction,Barrio Santa cruz,37.3862299,-5.9916299,attraction,,,,,,,,
4408147781,Sevilla,attraction,Monumento a Simón Bolivar,37.3730739,-5.9898968,artwork,,memorial,,,,,,
4456922889,Sevilla,attraction,Unknown,37.3852571,-5.9886876,attraction,,,,,,,,
4456959591,Sevilla,attraction,Unknown,37.3795276,-5.9987329,attraction,,,,,,,,
4539309891,Sevilla,attraction,Casa de Salinas,37.3870159,-5.9896342,,,monument,,,,,,
4647160911,Sevilla,attraction,Av.hernan cortes,37.3755694,-5.9880312,viewpoint,,,,,,,,
4647685698,Sevilla,attraction,Palacio de santa coloma,37.3989502,-5.9968097,attraction,,,,,,,,
4647829792,Sevilla,attraction,Casa de Murillo,37.3857166,-5.9890807,museum,,,,,,,,
4739510021,Sevilla,attraction,Cohete Ariane 4 (Expo 92),37.4026103,-6.0038207,,,memorial,,,,,,
4746957921,Sevilla,attraction,Unknown,37.3958522,-5.988638,artwork,,,,,,,,
4878565237,Sevilla,attraction,Centro Cerámica Triana,37.3855478,-6.0046469,museum,,,,,,,,Tu-Sa 11:00-17:30; Su 10:00-14:30; Mo off
4888559522,Sevilla,attraction,Arco del Postigo,37.3853074,-5.9950979,attraction,,city_gate,,,,,,
4888559523,Sevilla,attraction,Cabildo Catedral,37.3852402,-5.9933949,attraction,,,,,,,,
4893947323,Sevilla,attraction,Hermandad El Baratillo,37.3862635,-5.9975456,attraction,,,,,,,,
4893947324,Sevilla,attraction,"Centro Cultural Flamenco ""Casa de la Memoria""",37.3923173,-5.9938277,attraction,,,,,,,,
4893947325,Sevilla,attraction,Sevilla Oficialtours,37.3857623,-5.9923988,attraction,,,,,,,,
4893947326,Sevilla,attraction,Agustinas Convento de la Encarnacion,37.3856472,-5.9912925,attraction,,,,,,,,
4893960421,Sevilla,attraction,El Patio Sevillano,37.3860841,-5.999426,attraction,,,,,,,,
4893960422,Sevilla,attraction,La Giralda,37.3861902,-5.9925213,attraction,,,,,,,https://es.wikipedia.org/wiki/Giralda,
4893960522,Sevilla,attraction,Tumba de Cristóbal Colón,37.3854736,-5.9930455,attraction,,tomb,,,,,,
4893960621,Sevilla,attraction,Foro de la Biodiversidad,37.3852701,-5.9912224,attraction,,,,,,,,
4893960721,Sevilla,attraction,Zurbarán Statue,37.3896259,-5.9869879,attraction,,,,,,,,
4954087251,Sevilla,attraction,Monumento a María Auxiliadora,37.3806715,-6.0088229,,,memorial,,,,,,
4954127053,Sevilla,attraction,Monumento a Trajano,37.3882594,-6.0058354,artwork,,memorial,,,,,https://www.sevilla.org/urbanismo/publicaciones/Inventario_Monumental/Triana/TRI_116.pdf,
4954362733,Sevilla,attraction,Monumento a Rodrigo de Triana,37.3804121,-5.9996467,artwork,,memorial,,,,,https://www.sevilla.org/urbanismo/publicaciones/Inventario_Monumental/Triana/TRI_122.pdf,
4956732021,Sevilla,attraction,Plaza del Triunfo,37.3850269,-5.9923384,attraction,,,,,,,,
4956732121,Sevilla,attraction,Plaza de Puerta Jerez,37.3826092,-5.9934051,attraction,,,,,,,,
4966261821,Sevilla,attraction,Unknown,37.3848308,-5.9926252,attraction,,,,,,,,
5055725748,Sevilla,attraction,Virgen de la Milagrosa,37.3800065,-6.0104606,artwork,,memorial,,,,,https://www.sevilla.org/urbanismo/publicaciones/Inventario_Monumental/Triana/TRI_126.pdf,
5056052524,Sevilla,attraction,Monumento a la alfarería y la soleá,37.3860459,-6.0042211,,,memorial,,,,,https://www.sevilla.org/urbanismo/publicaciones/Inventario_Monumental/Triana/TRI_020.pdf,
5057642795,Sevilla,attraction,Monumento a Gustavo Adolfo Bécquer.,37.3778684,-6.0072529,,,memorial,,,,,https://www.sevilla.org/urbanismo/publicaciones/Inventario_Monumental/Triana/TRI_051.pdf,
5057657687,Sevilla,attraction,Monumento a Alberto Lista,37.388429,-6.0078383,artwork,,memorial,,,,,,
5057667405,Sevilla,attraction,Monolito de Castilla y León,37.3895063,-6.0070322,artwork,,memorial,,,,,https://www.sevilla.org/urbanismo/publicaciones/Inventario_Monumental/Triana/TRI_117.pdf,
5184850821,Sevilla,attraction,Unknown,37.3921953,-5.9948428,attraction,,,,,,,,
5221244022,Sevilla,attraction,Muralla islámica (s.XI-XII),37.3847732,-5.988781,attraction,,,,,,,,24/7
5249672562,Sevilla,attraction,Tranvía antiguo,37.3810305,-6.0092774,,,monument,,,,,,
5260169581,Sevilla,attraction,Rotonda de los caballos,37.3209579,-5.9420237,,,memorial,,,,,,
5266564868,Sevilla,attraction,Estatua,37.3409185,-5.9330821,,,memorial,,,,,,
5316991225,Sevilla,attraction,Muralla de la Judería,37.3873595,-5.9894235,,,monument,,,,,,
5316991226,Sevilla,attraction,Cementerio de la Judería,37.385437,-5.9868736,,,monument,,,,,,
5349319110,Sevilla,attraction,Unknown,37.3860238,-6.0333498,,,memorial,,,,,,
5514607975,Sevilla,attraction,Busto de Blas Infante,37.4064415,-5.9788168,,,memorial,,,,,,
5562785324,Sevilla,attraction,Escudo de Castilleja de la Cuesta,37.3887824,-6.0451282,,,memorial,,,,,,
5562785325,Sevilla,attraction,Placa a la inauguración del parque,37.3888129,-6.045326,,,memorial,,,,,,
5579011998,Sevilla,attraction,Estatua del Explorador,37.3932722,-5.9710518,,,memorial,,,,,,
5579991522,Sevilla,attraction,La isla de los pájaros,37.3747985,-5.988781,attraction,,,,,,,,
5619253122,Sevilla,attraction,Patronato del Real Alcazar,37.384426,-5.9915937,attraction,,,,,,,,
5620010715,Sevilla,attraction,Unknown,37.3419479,-6.0303666,viewpoint,,,,,,,,
5624774003,Sevilla,attraction,Cruz en pedestal,37.4057895,-5.971327,,,memorial,,,,,,
5628132211,Sevilla,attraction,Unknown,37.3869985,-6.0365501,viewpoint,,,,,,,,
5628132212,Sevilla,attraction,Unknown,37.3864283,-6.0364413,viewpoint,,,,,,,,
5632791752,Sevilla,attraction,Estatua San Juan Bautista de la Salle,37.4059374,-5.9736785,,,memorial,,,,,,
5643448486,Sevilla,attraction,Unknown,37.3625766,-6.0261189,viewpoint,,,,,,,,
5643448489,Sevilla,attraction,Unknown,37.3628953,-6.0260322,viewpoint,,,,,,,,
5643448490,Sevilla,attraction,Unknown,37.3630574,-6.0260555,viewpoint,,,,,,,,
5643448491,Sevilla,attraction,Unknown,37.3633789,-6.026111,viewpoint,,,,,,,,
5643448493,Sevilla,attraction,Unknown,37.3645351,-6.0262935,viewpoint,,,,,,,,
5643448494,Sevilla,attraction,Unknown,37.3648607,-6.0263615,viewpoint,,,,,,,,
5643448495,Sevilla,attraction,Unknown,37.3625671,-6.026334,viewpoint,,,,,,,,
5643476585,Sevilla,attraction,Unknown,37.3607322,-6.0291949,artwork,,,,,,,,
5645738130,Sevilla,attraction,Unknown,37.362426,-6.027679,viewpoint,,,,,,,,
5645738131,Sevilla,attraction,Unknown,37.3625772,-6.0279908,viewpoint,,,,,,,,
5645738132,Sevilla,attraction,Unknown,37.3627393,-6.0283104,viewpoint,,,,,,,,
5645738133,Sevilla,attraction,Unknown,37.3629138,-6.0285574,viewpoint,,,,,,,,
5645738134,Sevilla,attraction,Mirador de San Juan Aznalfarache,37.3636565,-6.0261357,viewpoint,,,,,,,,
5645738135,Sevilla,attraction,Unknown,37.3637701,-6.0261582,viewpoint,,,,,,,,
5645738136,Sevilla,attraction,Unknown,37.3639007,-6.0261807,viewpoint,,,,,,,,
5820629444,Sevilla,attraction,Busto Félix Rodríguez de la Fuente,37.4056856,-5.9772578,,,memorial,,,,,,
5893377384,Sevilla,attraction,Unknown,37.3968507,-5.9424828,,,,dog_park,,,,,
5893380136,Sevilla,attraction,Unknown,37.3937768,-5.9304646,,,memorial,,,,,,
5962151553,Sevilla,attraction,Mirador del Carambolo,37.3900837,-6.0365591,viewpoint,,,,,,,,
5967813207,Sevilla,attraction,Unknown,37.3837578,-5.9959187,artwork,,,,,,,,
5991979771,Sevilla,attraction,Mozart,37.3836078,-5.996806,artwork,,,,,,,,
6006079638,Sevilla,attraction,Avión CASA C-207 Azor,37.343138,-6.0257282,,,monument,,,,,,
6014947634,Sevilla,attraction,Unknown,37.3655385,-6.0270578,artwork,,,,,,,,
6014978820,Sevilla,attraction,Unknown,37.3656936,-6.0267893,viewpoint,,,,,,,,
6014979474,Sevilla,attraction,El Monumento,37.3654106,-6.027283,attraction,,,,,,,,
6020428208,Sevilla,attraction,Unknown,37.3747897,-6.0471792,,,memorial,,,,,,
6179772957,Sevilla,attraction,Bienvenidos a San Juan,37.3645125,-6.0387632,,,memorial,,,,,,
6179980756,Sevilla,attraction,Museo Catedralicio,37.3860169,-5.9935845,museum,,,,,,,,
6185715315,Sevilla,attraction,Unknown,37.4383871,-6.0391116,artwork,,,,,,,,
6185715316,Sevilla,attraction,Unknown,37.4383442,-6.0390425,artwork,,,,,,,,
6185715317,Sevilla,attraction,Unknown,37.4383579,-6.0390818,artwork,,,,,,,,
6185715318,Sevilla,attraction,Unknown,37.4383437,-6.0390039,artwork,,,,,,,,
6185715319,Sevilla,attraction,Unknown,37.4383602,-6.0389622,artwork,,,,,,,,
6185715320,Sevilla,attraction,Unknown,37.4383857,-6.0389372,artwork,,,,,,,,
6185715321,Sevilla,attraction,Unknown,37.4384202,-6.0389265,artwork,,,,,,,,
6185715322,Sevilla,attraction,Unknown,37.43845,-6.0389337,artwork,,,,,,,,
6185715323,Sevilla,attraction,Unknown,37.4384443,-6.0389551,artwork,,,,,,,,
6185715324,Sevilla,attraction,Unknown,37.4383933,-6.0390895,artwork,,,,,,,,
6185715331,Sevilla,attraction,Unknown,37.4387566,-6.0392258,artwork,,,,,,,,
6185715362,Sevilla,attraction,Coronación de la Virgen del Rosario,37.4384629,-6.0392435,,,memorial,,,,,,
6224614413,Sevilla,attraction,Unknown,37.3274205,-5.9774335,artwork,,,,,,,,
6276627608,Sevilla,attraction,Sevilla,37.3762361,-5.9860343,artwork,,,,,,,,
6276627609,Sevilla,attraction,Unknown,37.3761978,-5.9860684,artwork,,,,,,,,
6276627610,Sevilla,attraction,Portugal Salamanca,37.3761623,-5.9861025,artwork,,,,,,,,
6276627611,Sevilla,attraction,Santander,37.3761271,-5.9861396,artwork,,,,,,,,
6276627612,Sevilla,attraction,Segovia,37.3760948,-5.9861786,artwork,,,,,,,,
6276627613,Sevilla,attraction,Soria,37.3760609,-5.9862237,artwork,,,,,,,,
6276627614,Sevilla,attraction,Tarragona,37.3760269,-5.9862631,artwork,,,,,,,,
6276627615,Sevilla,attraction,Unknown,37.375996,-5.98631,artwork,,,,,,,,
6276627616,Sevilla,attraction,Toledo,37.3759547,-5.9863858,artwork,,,,,,,,
6276627617,Sevilla,attraction,Valencia,37.3759756,-5.9863451,artwork,,,,,,,,
6276627618,Sevilla,attraction,Zaragoza,37.3758861,-5.986526,artwork,,,,,,,,
6278482672,Sevilla,attraction,Canarias,37.3781629,-5.9872504,artwork,,,,,,,,
6278482673,Sevilla,attraction,Baleares,37.3781454,-5.9875405,artwork,,,,,,,,
6278482674,Sevilla,attraction,Alicante,37.3780968,-5.9877608,artwork,,,,,,,,
6278482675,Sevilla,attraction,Albacete,37.3780828,-5.9878031,artwork,,,,,,,,
6278482676,Sevilla,attraction,Almería,37.3781088,-5.9877116,artwork,,,,,,,,
6278482677,Sevilla,attraction,Ávilia,37.3781225,-5.987656,artwork,,,,,,,,
6278482678,Sevilla,attraction,Badajoz,37.3781337,-5.9875983,artwork,,,,,,,,
6278482679,Sevilla,attraction,Barcelona,37.3781532,-5.9874828,artwork,,,,,,,,
6278482680,Sevilla,attraction,Burgos,37.3781592,-5.9874242,artwork,,,,,,,,
6278482681,Sevilla,attraction,Cáceres,37.3781621,-5.9873671,artwork,,,,,,,,
6278482682,Sevilla,attraction,Cádiz,37.3781627,-5.9873093,artwork,,,,,,,,
6278594723,Sevilla,attraction,Abaceria del Postigo,37.3850174,-5.9946508,artwork,,,,,,,,
6278633439,Sevilla,attraction,CA,37.3903806,-5.9912601,artwork,,,,,,,,
6283287545,Sevilla,attraction,Manolo Vázquez Torero de Sevilla,37.3855726,-5.9994968,artwork,,,,,,,,
6283427812,Sevilla,attraction,Edificio Expo,37.3952896,-6.0102449,artwork,,,,,,,,
6283427813,Sevilla,attraction,Unknown,37.3954823,-6.0102636,artwork,,,,,,,,
6283566064,Sevilla,attraction,Unknown,37.3983819,-6.0087226,artwork,,,,,,,,
6283566066,Sevilla,attraction,Unknown,37.3982322,-6.0085107,artwork,,,,,,,,
6283569297,Sevilla,attraction,A Cristobal Colon,37.3981496,-6.008092,,,memorial,,,,,,
6289331188,Sevilla,attraction,Satétile Hispasat,37.4017142,-6.0033533,,,memorial,,,,,,
6289572985,Sevilla,attraction,Unknown,37.4030128,-5.9967173,artwork,,,,,,,,
6289572992,Sevilla,attraction,Unknown,37.4041688,-5.996039,artwork,,,,,,,,
6289572993,Sevilla,attraction,Unknown,37.4042645,-5.995952,artwork,,,,,,,,
6289572994,Sevilla,attraction,Unknown,37.4044064,-5.9958213,artwork,,,,,,,,
6289572995,Sevilla,attraction,Unknown,37.404436,-5.9957969,artwork,,,,,,,,
6289572997,Sevilla,attraction,Unknown,37.4035669,-5.996585,artwork,,,,,,,,
6289573013,Sevilla,attraction,Unknown,37.3906245,-6.005326,artwork,,,,,,,,
6289573014,Sevilla,attraction,Unknown,37.3906298,-6.005268,artwork,,,,,,,,
6289573015,Sevilla,attraction,Unknown,37.3903823,-6.0051013,artwork,,,,,,,,
6289974565,Sevilla,attraction,Unknown,37.3867621,-6.0012859,artwork,,,,,,,,
6289975947,Sevilla,attraction,Unknown,37.3862399,-6.0009974,,,memorial,,,,,,
6289975953,Sevilla,attraction,Unknown,37.3863868,-6.000854,artwork,,,,,,,,
